State,Year,Count,Regions,Divisions,Age
Idaho,2013,499,West,Mountain,90
Idaho,2014,0,West,Mountain,0
Idaho,2014,0,West,Mountain,5
Idaho,2014,18,West,Mountain,10
Idaho,2014,0,West,Mountain,15
Idaho,2014,21,West,Mountain,20
Idaho,2014,49,West,Mountain,25
Idaho,2014,73,West,Mountain,30
Idaho,2014,90,West,Mountain,35
Idaho,2014,145,West,Mountain,40
Idaho,2014,199,West,Mountain,45
Idaho,2014,289,West,Mountain,50
Idaho,2014,541,West,Mountain,55
Idaho,2014,764,West,Mountain,60
Idaho,2014,975,West,Mountain,65
Idaho,2014,1155,West,Mountain,70
Idaho,2014,1030,West,Mountain,75
Idaho,2014,803,West,Mountain,80
Idaho,2014,555,West,Mountain,85
Idaho,2014,559,West,Mountain,90
Illinois,2005,43,Midwest,East North Central,0
Illinois,2005,152,Midwest,East North Central,5
Illinois,2005,102,Midwest,East North Central,10
Illinois,2005,123,Midwest,East North Central,15
Illinois,2005,187,Midwest,East North Central,20
Illinois,2005,323,Midwest,East North Central,25
Illinois,2005,492,Midwest,East North Central,30
Illinois,2005,713,Midwest,East North Central,35
Illinois,2005,1211,Midwest,East North Central,40
Illinois,2005,2061,Midwest,East North Central,45
Illinois,2005,3300,Midwest,East North Central,50
Illinois,2005,4880,Midwest,East North Central,55
Illinois,2005,6348,Midwest,East North Central,60
Illinois,2005,6901,Midwest,East North Central,65
Illinois,2005,7410,Midwest,East North Central,70
Illinois,2005,7469,Midwest,East North Central,75
Illinois,2005,7536,Midwest,East North Central,80
Illinois,2005,5985,Midwest,East North Central,85
Illinois,2005,4604,Midwest,East North Central,90
Illinois,2006,36,Midwest,East North Central,0
Illinois,2006,134,Midwest,East North Central,5
Illinois,2006,104,Midwest,East North Central,10
Illinois,2006,121,Midwest,East North Central,15
Illinois,2006,190,Midwest,East North Central,20
Illinois,2006,306,Midwest,East North Central,25
Illinois,2006,477,Midwest,East North Central,30
Illinois,2006,742,Midwest,East North Central,35
Illinois,2006,1237,Midwest,East North Central,40
Illinois,2006,2107,Midwest,East North Central,45
Illinois,2006,3531,Midwest,East North Central,50
Illinois,2006,5056,Midwest,East North Central,55
Illinois,2006,6693,Midwest,East North Central,60
Illinois,2006,7226,Midwest,East North Central,65
Illinois,2006,7886,Midwest,East North Central,70
Illinois,2006,7689,Midwest,East North Central,75
Illinois,2006,7457,Midwest,East North Central,80
Illinois,2006,5917,Midwest,East North Central,85
Illinois,2006,4641,Midwest,East North Central,90
Illinois,2007,35,Midwest,East North Central,0
Illinois,2007,136,Midwest,East North Central,5
Illinois,2007,104,Midwest,East North Central,10
Illinois,2007,125,Midwest,East North Central,15
Illinois,2007,220,Midwest,East North Central,20
Illinois,2007,323,Midwest,East North Central,25
Illinois,2007,492,Midwest,East North Central,30
Illinois,2007,753,Midwest,East North Central,35
Illinois,2007,1205,Midwest,East North Central,40
Illinois,2007,2061,Midwest,East North Central,45
Illinois,2007,3625,Midwest,East North Central,50
Illinois,2007,5239,Midwest,East North Central,55
Illinois,2007,6783,Midwest,East North Central,60
Illinois,2007,7727,Midwest,East North Central,65
Illinois,2007,8265,Midwest,East North Central,70
Illinois,2007,7818,Midwest,East North Central,75
Illinois,2007,7464,Midwest,East North Central,80
Illinois,2007,5951,Midwest,East North Central,85
Illinois,2007,4873,Midwest,East North Central,90
Illinois,2008,45,Midwest,East North Central,0
Illinois,2008,131,Midwest,East North Central,5
Illinois,2008,97,Midwest,East North Central,10
Illinois,2008,115,Midwest,East North Central,15
Illinois,2008,228,Midwest,East North Central,20
Illinois,2008,312,Midwest,East North Central,25
Illinois,2008,554,Midwest,East North Central,30
Illinois,2008,777,Midwest,East North Central,35
Illinois,2008,1178,Midwest,East North Central,40
Illinois,2008,2051,Midwest,East North Central,45
Illinois,2008,3534,Midwest,East North Central,50
Illinois,2008,5495,Midwest,East North Central,55
Illinois,2008,7009,Midwest,East North Central,60
Illinois,2008,8064,Midwest,East North Central,65
Illinois,2008,8689,Midwest,East North Central,70
Illinois,2008,7750,Midwest,East North Central,75
Illinois,2008,7302,Midwest,East North Central,80
Illinois,2008,5899,Midwest,East North Central,85
Illinois,2008,5019,Midwest,East North Central,90
Illinois,2009,42,Midwest,East North Central,0
Illinois,2009,145,Midwest,East North Central,5
Illinois,2009,99,Midwest,East North Central,10
Illinois,2009,97,Midwest,East North Central,15
Illinois,2009,213,Midwest,East North Central,20
Illinois,2009,321,Midwest,East North Central,25
Illinois,2009,510,Midwest,East North Central,30
Illinois,2009,826,Midwest,East North Central,35
Illinois,2009,1241,Midwest,East North Central,40
Illinois,2009,1973,Midwest,East North Central,45
Illinois,2009,3564,Midwest,East North Central,50
Illinois,2009,5581,Midwest,East North Central,55
Illinois,2009,7057,Midwest,East North Central,60
Illinois,2009,8385,Midwest,East North Central,65
Illinois,2009,8886,Midwest,East North Central,70
Illinois,2009,7955,Midwest,East North Central,75
Illinois,2009,6991,Midwest,East North Central,80
Illinois,2009,5787,Midwest,East North Central,85
Illinois,2009,4947,Midwest,East North Central,90
Illinois,2010,35,Midwest,East North Central,0
Illinois,2010,142,Midwest,East North Central,5
Illinois,2010,111,Midwest,East North Central,10
Illinois,2010,113,Midwest,East North Central,15
Illinois,2010,215,Midwest,East North Central,20
Illinois,2010,324,Midwest,East North Central,25
Illinois,2010,545,Midwest,East North Central,30
Illinois,2010,800,Midwest,East North Central,35
Illinois,2010,1167,Midwest,East North Central,40
Illinois,2010,1940,Midwest,East North Central,45
Illinois,2010,3384,Midwest,East North Central,50
Illinois,2010,5388,Midwest,East North Central,55
Illinois,2010,7102,Midwest,East North Central,60
Illinois,2010,8333,Midwest,East North Central,65
Illinois,2010,8566,Midwest,East North Central,70
Illinois,2010,7747,Midwest,East North Central,75
Illinois,2010,6748,Midwest,East North Central,80
Illinois,2010,5590,Midwest,East North Central,85
Illinois,2010,4885,Midwest,East North Central,90
Illinois,2011,32,Midwest,East North Central,0
Illinois,2011,138,Midwest,East North Central,5
Illinois,2011,112,Midwest,East North Central,10
Illinois,2011,115,Midwest,East North Central,15
Illinois,2011,207,Midwest,East North Central,20
Illinois,2011,302,Midwest,East North Central,25
Illinois,2011,585,Midwest,East North Central,30
Illinois,2011,740,Midwest,East North Central,35
Illinois,2011,1184,Midwest,East North Central,40
Illinois,2011,1948,Midwest,East North Central,45
Illinois,2011,3341,Midwest,East North Central,50
Illinois,2011,5630,Midwest,East North Central,55
Illinois,2011,7284,Midwest,East North Central,60
Illinois,2011,8634,Midwest,East North Central,65
Illinois,2011,8916,Midwest,East North Central,70
Illinois,2011,7903,Midwest,East North Central,75
Illinois,2011,6749,Midwest,East North Central,80
Illinois,2011,5568,Midwest,East North Central,85
Illinois,2011,5027,Midwest,East North Central,90
Illinois,2012,31,Midwest,East North Central,0
Illinois,2012,140,Midwest,East North Central,5
Illinois,2012,93,Midwest,East North Central,10
Illinois,2012,116,Midwest,East North Central,15
Illinois,2012,196,Midwest,East North Central,20
Illinois,2012,311,Midwest,East North Central,25
Illinois,2012,533,Midwest,East North Central,30
Illinois,2012,797,Midwest,East North Central,35
Illinois,2012,1101,Midwest,East North Central,40
Illinois,2012,1940,Midwest,East North Central,45
Illinois,2012,3162,Midwest,East North Central,50
Illinois,2012,5509,Midwest,East North Central,55
Illinois,2012,7233,Midwest,East North Central,60
Illinois,2012,8557,Midwest,East North Central,65
Illinois,2012,9107,Midwest,East North Central,70
Illinois,2012,7893,Midwest,East North Central,75
Illinois,2012,6634,Midwest,East North Central,80
Illinois,2012,5443,Midwest,East North Central,85
Illinois,2012,5114,Midwest,East North Central,90
Illinois,2013,37,Midwest,East North Central,0
Illinois,2013,141,Midwest,East North Central,5
Illinois,2013,98,Midwest,East North Central,10
Illinois,2013,137,Midwest,East North Central,15
Illinois,2013,205,Midwest,East North Central,20
Illinois,2013,346,Midwest,East North Central,25
Illinois,2013,495,Midwest,East North Central,30
Illinois,2013,817,Midwest,East North Central,35
Illinois,2013,1195,Midwest,East North Central,40
Illinois,2013,1895,Midwest,East North Central,45
Illinois,2013,3005,Midwest,East North Central,50
Illinois,2013,5481,Midwest,East North Central,55
Illinois,2013,7312,Midwest,East North Central,60
Illinois,2013,8680,Midwest,East North Central,65
Illinois,2013,9221,Midwest,East North Central,70
Illinois,2013,8132,Midwest,East North Central,75
Illinois,2013,6690,Midwest,East North Central,80
Illinois,2013,5318,Midwest,East North Central,85
Illinois,2013,5129,Midwest,East North Central,90
Illinois,2014,37,Midwest,East North Central,0
Illinois,2014,129,Midwest,East North Central,5
Illinois,2014,108,Midwest,East North Central,10
Illinois,2014,111,Midwest,East North Central,15
Illinois,2014,219,Midwest,East North Central,20
Illinois,2014,367,Midwest,East North Central,25
Illinois,2014,500,Midwest,East North Central,30
Illinois,2014,816,Midwest,East North Central,35
